1,6.907880770276241,6.9079,2.008e-05,0.1,0.502
2,6.278219845625853,5.66351,4.006e-05,4.508,13.448
3,5.456259865235111,4.88445875,6.0039999999999994e-05,11.128,26.718
4,4.823350382008893,4.2202225,8.002e-05,17.928,38.59
5,4.279043223278683,3.66930625,0.0001,25.216,48.808
6,3.854473081651033,3.33050875,9.999719310082928e-05,30.604,55.774
7,3.505548257951631,2.985478125,9.998877272164776e-05,36.614,61.92
8,3.2664431884113716,2.811705,9.997473981741118e-05,39.062,64.698
9,3.0848512590201653,2.607271875,9.995509597959218e-05,42.656,68.148
10,2.938163005221143,2.529178125,9.992984343599972e-05,44.148,69.414
11,2.824706331414268,2.385028125,9.98989850505265e-05,46.832,71.888
12,2.728207930572359,2.377805,9.986252432282406e-05,46.546,72.008
13,2.6469654664740294,2.267915625,9.982046538790602e-05,48.74,73.724
14,2.5764801404678725,2.219335625,9.977281301567902e-05,49.562,74.692
15,2.5213151065318478,2.15588625,9.97195726104018e-05,51.114,75.564
16,2.4675382699457997,2.198964375,9.966075021007233e-05,50.018,74.76
17,2.4197047989140774,2.1016275,9.9596352485743e-05,51.886,76.358
18,2.380612526025009,2.055084375,9.952638674076407e-05,52.994,77.018
19,2.3388423196304724,2.005846875,9.94508609099554e-05,53.932,77.974
20,2.3086913492865158,1.957394375,9.936978355870656e-05,54.628,78.796
21,2.276385295523275,1.975734375,9.928316388200542e-05,54.274,78.388
22,2.24887658187858,1.92718375,9.91910117033954e-05,55.6,79.168
23,2.2251439019573285,1.9117978125,9.909333747386126e-05,55.74,79.312
24,2.1986107523914384,1.8956503125,9.899015227064397e-05,55.944,79.628
25,2.1800489316406617,1.8600478125,9.88814677959844e-05,56.572,80.102
26,2.1565239240425704,1.8450559375,9.876729637579614e-05,56.87,80.232
27,2.138179399213794,1.811625625,9.864765095826768e-05,57.694,80.92
28,2.119943216364402,1.801426875,9.852254511239391e-05,57.898,80.978
29,2.1062404405678543,1.8160446875,9.839199302643722e-05,57.34,80.732
30,2.088924060110493,1.818509375,9.825600950631853e-05,57.216,80.806
31,2.073567983995881,1.78734375,9.811460997393801e-05,58.308,81.23
32,2.0608848352030593,1.785225625,9.796781046542617e-05,58.192,81.276
33,2.046730043510753,1.7956090625,9.781562762932519e-05,58.276,81.28
34,2.03387737065967,1.7648196875,9.765807872470078e-05,58.58,81.456
35,2.0227805621974406,1.76350625,9.749518161918486e-05,58.62,81.574
36,2.0084697499416824,1.735179375,9.732695478694915e-05,59.02,81.884
37,1.9967513938315278,1.756079375,9.715341730661005e-05,58.78,81.54
38,1.988818862880369,1.71986375,9.697458885906494e-05,59.568,82.278
39,1.977861616598337,1.690165,9.67904897252601e-05,60.176,82.694
40,1.9673319103744105,1.720115,9.660114078389075e-05,59.482,82.162
41,1.957847899797027,1.705019375,9.640656350903308e-05,59.772,82.476
42,1.9503068622186233,1.7379990625,9.620677996770898e-05,59.206,81.88
43,1.942033945173642,1.695419375,9.600181281738336e-05,60.032,82.386
44,1.9307712813359323,1.674445,9.579168530339458e-05,60.384,82.902
45,1.9216516608844985,1.6657115625,9.55764212563182e-05,60.492,82.886
46,1.9142625750084032,1.650164375,9.535604508926429e-05,60.846,83.18
47,1.9071433842362904,1.663814375,9.513058179510884e-05,60.556,83.018
48,1.9024788132940544,1.657764375,9.490005694365929e-05,60.836,83.046
49,1.889948388119019,1.6808440625,9.466449667875459e-05,60.154,82.764
50,1.8873760013589806,1.6656575,9.442392771530027e-05,60.384,82.96
51,1.8805948874252454,1.654170625,9.417837733623873e-05,60.642,83.126
52,1.870556633674283,1.62329875,9.392787338945503e-05,61.26,83.646
53,1.865710341999533,1.6672290625,9.367244428461869e-05,60.54,82.778
54,1.8589217376439222,1.65359125,9.341211898996173e-05,60.922,83.212
55,1.8527605310913176,1.6339934375,9.314692702899337e-05,61.112,83.5
56,1.844846012501749,1.6387865625,9.287689847715183e-05,61.166,83.288
57,1.8403192025321353,1.6358875,9.260206395839341e-05,61.124,83.366
58,1.8323444159377662,1.6174746875,9.232245464171941e-05,61.584,83.52
59,1.8294726507065768,1.599685,9.20381022376413e-05,62.014,84.11
60,1.822560454407882,1.6522084375,9.174903899458446e-05,60.838,83.17
61,1.8177552341342298,1.6090075,9.145529769523078e-05,61.728,83.894
62,1.808204998206332,1.6144375,9.115691165280084e-05,61.814,83.72
63,1.8071263060910878,1.5965353125,9.085391470727584e-05,62.112,83.922
64,1.800427785886721,1.579943125,9.054634122155986e-05,62.442,84.252
65,1.7939095850998146,1.6294446875,9.023422607758266e-05,61.152,83.444
66,1.7916141019127285,1.5777415625,8.991760467234378e-05,62.384,84.226
67,1.7831904462061006,1.610595625,8.95965129138982e-05,61.998,83.792
68,1.7791347031710685,1.5805465625,8.927098721728388e-05,62.474,84.3
69,1.772885888975782,1.59188625,8.894106450039206e-05,62.166,84.068
70,1.7674174782317529,1.5665975,8.860678217978032e-05,62.552,84.304
71,1.7618156535478477,1.600838125,8.826817816642923e-05,61.812,83.928
72,1.7576592277329142,1.5908540625,8.792529086144278e-05,62.084,83.998
73,1.7537576464328397,1.568255625,8.75781591516934e-05,62.562,84.364
74,1.7463725159149182,1.58113,8.72268224054117e-05,62.208,84.218
75,1.7443506674509741,1.5636415625,8.687132046772179e-05,62.84,84.344
76,1.7377287778776978,1.581695,8.651169365612245e-05,62.226,84.19
77,1.7341996236904853,1.581229375,8.614798275591462e-05,62.348,84.142
78,1.7278004814451364,1.5749759375,8.57802290155761e-05,62.446,84.312
79,1.723815997218358,1.5536721875,8.540847414208335e-05,63.058,84.688
80,1.7198801290291932,1.532654375,8.50327602961817e-05,63.454,84.692
81,1.7152490301366763,1.5609771875,8.465313008760377e-05,62.938,84.53
82,1.7080031024959508,1.5275071875,8.426962657023713e-05,63.37,84.86
83,1.7051666353307318,1.54365765625,8.388229323724158e-05,63.134,84.72
84,1.7023954422348906,1.5554946875,8.349117401611657e-05,62.774,84.78
85,1.6963840447391239,1.5311721875,8.309631326371937e-05,63.354,84.994
86,1.6924023287938101,1.5270103125,8.269775576123456e-05,63.566,84.834
87,1.6871882697259304,1.5330559375,8.229554670909538e-05,63.326,84.954
88,1.6835242596228077,1.5097221875,8.18897317218576e-05,63.772,85.15
89,1.6766685493099032,1.5163553125,8.148035682302633e-05,63.828,85.1
90,1.673319068204455,1.53594375,8.106746843983646e-05,63.248,84.834
91,1.669205650153672,1.50937796875,8.065111339798741e-05,63.728,85.162
92,1.6626236102107501,1.51863953125,8.023133891633258e-05,63.524,85.066
93,1.6588253644800899,1.5183290625,7.980819260152427e-05,63.772,85.128
94,1.6561874065063291,1.5543640625,7.938172244261459e-05,63.024,84.616
95,1.6509538808096325,1.51670625,7.89519768056131e-05,63.678,85.058
96,1.6456999489224915,1.5207746875,7.851900442800145e-05,63.722,85.066
97,1.643317507572678,1.50942046875,7.808285441320624e-05,63.952,85.168
98,1.638523866674334,1.4958946875,7.764357622503007e-05,64.094,85.442
99,1.6336066542705867,1.4967090625,7.720121968204192e-05,64.194,85.238
100,1.62734885003265,1.493521875,7.67558349519272e-05,64.12,85.502
101,1.6244175970849173,1.498909375,7.630747254579821e-05,64.276,85.406
102,1.61714901451337,1.489959375,7.585618331246571e-05,64.056,85.464
103,1.612977638832778,1.49495359375,7.54020184326721e-05,64.184,85.322
104,1.6090390741798726,1.4946875,7.494502941328705e-05,64.186,85.45
105,1.6039572248127487,1.48397328125,7.448526808146613e-05,64.546,85.584
106,1.6001043110017916,1.48493703125,7.402278657877299e-05,64.346,85.606
107,1.5972203632216928,1.48364578125,7.355763735526606e-05,64.254,85.5
108,1.5936971492535132,1.49556125,7.30898731635502e-05,64.014,85.504
109,1.5901544591046404,1.48970875,7.261954705279395e-05,64.206,85.504
110,1.583915851244115,1.5061890625,7.21467123627133e-05,64.144,85.246
111,1.5812007437532303,1.4847578125,7.167142271752235e-05,64.31,85.554
112,1.5747577870032072,1.4738246875,7.119373201985186e-05,64.748,85.684
113,1.5678704526070946,1.457951875,7.071369444463609e-05,64.866,85.816
114,1.565592401880275,1.460500625,7.023136443296884e-05,64.786,85.872
115,1.5599717668362476,1.462608125,6.974679668592931e-05,64.894,85.914
116,1.5582584084402822,1.44712875,6.92600461583784e-05,65.172,86.002
117,1.5539597418107858,1.46299828125,6.877116805272631e-05,64.996,85.774
118,1.5493027023563481,1.4741428125,6.828021781267198e-05,64.784,85.832
119,1.5422569533654578,1.459971875,6.778725111691529e-05,65.008,85.778
120,1.541187771822487,1.484673125,6.729232387284245e-05,64.404,85.578
121,1.5344575336716477,1.47044046875,6.679549221018567e-05,64.748,85.86
122,1.530528803175716,1.47352671875,6.629681247465731e-05,64.904,85.686
123,1.526841598877608,1.4519928125,6.579634122155986e-05,65.214,85.994
124,1.5209115767705663,1.4493509375,6.52941352093719e-05,65.312,86.094
125,1.5168421749810488,1.45305859375,6.479025139331119e-05,65.086,85.964
126,1.5126906210518403,1.44981171875,6.428474691887531e-05,65.356,86.058
127,1.5092494072389444,1.4473278125,6.377767911536085e-05,65.252,86.142
128,1.5045557993666157,1.434720625,6.326910548936162e-05,65.618,86.336
129,1.5003308249752105,1.43143625,6.275908371824688e-05,65.672,86.198
130,1.49861371590754,1.44166484375,6.224767164362013e-05,65.432,86.192
131,1.4925070757827819,1.45672625,6.173492726475925e-05,65.164,85.924
132,1.4849728744775514,1.4334353125,6.122090873203889e-05,65.78,86.386
133,1.481467435693822,1.441628125,6.0705674340335507e-05,65.576,86.208
134,1.4780546465023936,1.4422696875,6.018928252241628e-05,65.382,86.252
135,1.4722525010576943,1.423106875,5.967179184231212e-05,65.668,86.5
136,1.4686913202030767,1.4329184375,5.915326098867598e-05,65.506,86.382
137,1.466251268270993,1.43377,5.8633748768127e-05,65.4,86.192
138,1.4598573172441747,1.42221234375,5.811331409858117e-05,65.768,86.476
139,1.4582717870961157,1.42145421875,5.759201600256949e-05,65.942,86.46
140,1.4513048515068134,1.4200309375,5.706991360054421e-05,65.96,86.468
141,1.4480374511282745,1.4189253125,5.6547066104173987e-05,66.028,86.488
142,1.4431613585996113,1.42774546875,5.602353280962871e-05,65.794,86.418
143,1.4380845059000193,1.421205,5.549937309085462e-05,65.826,86.598
144,1.4338644543456203,1.40718171875,5.497464639284083e-05,66.212,86.76
145,1.4283472974464593,1.41182015625,5.444941222487757e-05,66.05,86.674
146,1.4239933365170787,1.4268884375,5.3923730153807294e-05,65.822,86.512
147,1.421519087819407,1.4133825,5.339765979726914e-05,66.096,86.586
148,1.417966581747878,1.42388796875,5.287126081693779e-05,65.826,86.416
149,1.4105642614969232,1.41777953125,5.234459291175712e-05,65.88,86.416
150,1.4050591422249359,1.4238815625,5.1817715811169814e-05,65.91,86.546
151,1.4039312017068943,1.41325125,5.1290689268343416e-05,65.728,86.69
152,1.3972844398335444,1.404024375,5.076357305339369e-05,66.172,86.802
153,1.3954081977556545,1.40528234375,5.023642694660622e-05,66.246,86.628
154,1.3905264956196004,1.4124559375,4.970931073165652e-05,66.126,86.446
155,1.3833223007938178,1.4059521875,4.918228418883011e-05,66.164,86.904
156,1.382033267534946,1.4191896875,4.86554070882428e-05,65.684,86.53
157,1.3779886666684509,1.38486828125,4.812873918306214e-05,66.958,87.054
158,1.3735856050330548,1.39091625,4.7602340202730776e-05,66.262,86.916
159,1.3684689581087557,1.409145,4.707626984619264e-05,66.102,86.714
160,1.365041933441507,1.38866921875,4.6550587775122356e-05,66.604,86.952
161,1.3611076316767008,1.39303734375,4.60253536071591e-05,66.72,87.034
162,1.3538904926053716,1.38019015625,4.550062690914531e-05,66.762,87.058
163,1.350755786202958,1.388044375,4.497646719037122e-05,66.646,87.034
164,1.3478078577990282,1.39577734375,4.445293389582594e-05,66.518,86.962
165,1.3403499199612403,1.39211515625,4.393008639945574e-05,66.586,87.008
166,1.33650145487121,1.3932546875,4.3407983997430466e-05,66.682,86.892
167,1.333351891239665,1.37548515625,4.288668590141878e-05,66.964,87.168
168,1.3305298177279103,1.37598015625,4.2366251231872946e-05,67.132,87.03
169,1.3257051752976439,1.377345,4.1846739011323964e-05,66.956,87.098
170,1.3204518965349392,1.374478125,4.1328208157687825e-05,66.872,87.19
171,1.3150988811521394,1.401829375,4.081071747758365e-05,66.682,86.926
172,1.3121636712383733,1.37309640625,4.0294325659664414e-05,67.076,87.246
173,1.3068786300569937,1.381970625,3.977909126796104e-05,66.962,87.026
174,1.3039040247034053,1.37183359375,3.926507273524066e-05,67.15,87.18
175,1.2995121393588973,1.38219671875,3.875232835637978e-05,66.97,87.112
176,1.2951863930168943,1.385085625,3.824091628175303e-05,66.854,87.066
177,1.2917900348274696,1.3662903125,3.773089451063829e-05,67.404,87.422
178,1.2864911548828017,1.369015625,3.722232088463906e-05,67.146,87.36
179,1.2802999694445527,1.36766609375,3.67152530811246e-05,67.176,87.238
180,1.278131590289727,1.36831625,3.620974860668874e-05,67.214,87.498
181,1.2734985977793998,1.37833640625,3.5705864790628035e-05,66.81,87.15
182,1.269619242433234,1.37428125,3.520365877844007e-05,67.106,87.248
183,1.2674469898138783,1.36319046875,3.470318752534262e-05,67.312,87.37
184,1.2611941465132626,1.370680625,3.4204507789814266e-05,67.236,87.302
185,1.2568266430359527,1.3623071875,3.370767612715748e-05,67.232,87.424
186,1.2534456197171198,1.36694109375,3.3212748883084654e-05,67.286,87.344
187,1.2510711209073615,1.3584559375,3.271978218732795e-05,67.318,87.44
188,1.24674506152107,1.3908028125,3.222883194727362e-05,66.766,87.122
189,1.2434221491742017,1.35838734375,3.173995384162152e-05,67.426,87.372
190,1.2386441578938778,1.35313984375,3.1253203314070624e-05,67.528,87.554
191,1.2348526297406304,1.36108578125,3.07686355670311e-05,67.508,87.418
192,1.228087541223364,1.37579375,3.028630555536385e-05,66.994,87.238
193,1.2274294343521224,1.35897203125,2.980626798014808e-05,67.438,87.582
194,1.2248136592892762,1.35440859375,2.932857728247758e-05,67.532,87.494
195,1.218894043629997,1.35580484375,2.8853287637286646e-05,67.364,87.62
196,1.2133484455781909,1.35166875,2.838045294720598e-05,67.6,87.564
197,1.2087832333256987,1.36203265625,2.7910126836449745e-05,67.396,87.592
198,1.207832160210336,1.35899609375,2.7442362644733876e-05,67.574,87.55
199,1.2046711496553746,1.3524159375,2.697721342122696e-05,67.684,87.542
200,1.1995429533095943,1.3588934375,2.6514731918533807e-05,67.53,87.41
201,1.1966979541987601,1.3367075,2.6054970586712887e-05,67.888,87.65
202,1.1925668031251762,1.35482359375,2.5597981567327837e-05,67.524,87.514
203,1.187978702814146,1.3458021875,2.514381668753422e-05,67.678,87.634
204,1.1850902951176545,1.35735921875,2.4692527454201704e-05,67.478,87.52
205,1.1776707493081746,1.34439765625,2.4244165048072737e-05,67.95,87.782
206,1.1782644459950793,1.33624390625,2.3798780317958013e-05,67.952,87.708
207,1.175584025833669,1.3480834375,2.335642377496988e-05,67.658,87.694
208,1.1709681741655364,1.338524375,2.2917145586793707e-05,68.192,87.808
209,1.1691228739024762,1.34970125,2.2480995571998503e-05,67.678,87.588
210,1.1635784372135372,1.3548778125,2.2048023194386847e-05,67.74,87.632
211,1.1579861979090569,1.3465575,2.161827755738535e-05,67.878,87.752
212,1.156355074392041,1.342294375,2.1191807398475684e-05,68.078,87.758
213,1.1560012663397514,1.3500615625,2.0768661083667363e-05,67.834,87.678
214,1.1471424767260914,1.349271875,2.034888660201253e-05,67.75,87.724
215,1.144242297640138,1.3557196875,1.9932531560163492e-05,67.652,87.718
216,1.1442447851059647,1.344436875,1.951964317697362e-05,68.032,87.778
217,1.1400857582269537,1.33615046875,1.911026827814236e-05,68.004,87.868
218,1.1367421217026736,1.3494109375,1.8704453290904574e-05,67.988,87.768
219,1.1332090392884278,1.3484053125,1.830224423876539e-05,67.912,87.686
220,1.130196754617049,1.34508546875,1.7903686736280582e-05,67.914,87.668
221,1.1268942984471904,1.34130078125,1.7508825983883367e-05,67.988,87.818
222,1.1226276239578052,1.34098109375,1.7117706762758367e-05,68.102,87.868
223,1.1220022239976348,1.3345740625,1.673037342976282e-05,68.26,87.928
224,1.1169521187076779,1.34850203125,1.634686991239618e-05,67.814,87.758
225,1.1136632189728901,1.3401634375,1.596723970381824e-05,68.182,87.802
226,1.1110528498790526,1.34979640625,1.5591525857916595e-05,67.856,87.734
227,1.1072302243773668,1.35549265625,1.5219770984423849e-05,67.894,87.768
