28.97,29.35,26.17,35.34,24,33.35,27.36,27.67,26.13,26.81
44.23,39.44,38.01,45.48,36.77,44.14,34.18,43.57,38.46,38.3
54.48,46.18,46.54,52.52,49.51,52.8,50.07,51.81,50.88,46.38
58.84,59.07,53.25,61.45,50.46,57.23,57.94,61.33,59.7,55.5
66.2,62.8,61.12,62.79,59.68,64.8,62.81,66.09,63.29,62.6
66.69,65.23,61.95,66.83,66.48,68.49,64.11,68.66,67.6,65.83
67.39,66.61,66.51,69.79,70.28,71.97,69.81,72.49,70.45,66.04
71.19,66.4,68.07,70.62,71.62,72.43,74.76,74.57,67.92,68.41
71.64,69.09,68.83,75.37,73.98,77.07,74.7,76.51,74.86,72.13
76.34,70.66,65.92,74.5,76.4,77.14,74.45,75.07,76.29,73.98
76.28,73,73.82,76.6,75.87,78.68,79.93,78.03,75.19,74.61
76.32,73.63,72.39,78.84,75.95,79.92,78.34,79.27,78.06,73.31
77.9,76.14,74.05,79.99,77.18,81.05,81.09,81.71,79.87,76.75
81.47,75.12,75.67,75.46,77.84,81.64,82.32,80.76,80.47,78.26
79.87,77.75,75.74,79.23,80.35,83.49,82.39,80.85,80.12,78.54
81.11,77.02,74.13,81.14,79.13,79.74,83.19,82.05,81.75,79.22
80.8,77.57,77.11,81.78,79.45,82.85,82.81,83.02,81.58,80.27
81.38,79.63,77.19,80.93,82.67,80.98,83.3,83.9,80.07,80.76
80.02,75.89,78.52,80.01,81.95,82.26,83.32,82.94,81.3,80.34
81.3,78.03,76.86,79.57,83.44,84.26,82.9,83.72,80.58,79.34
81.71,81.06,78.82,83.22,82.9,84.92,82.49,84.62,82.78,82.58
83.8,80.37,79.24,82.46,81.34,83.7,85.53,84.63,83.21,80.52
80.62,80.66,80,81.1,80.9,85.17,85.63,83.58,82.54,79.2
83.09,81.75,79.26,82.55,82.08,83.61,82.89,83.67,83.38,79.85
83.87,80.86,79.88,82.47,83.5,84.77,85.68,83.24,82.81,82.11
